Power Generated, Run #1
Time ( s )	Power Generated ( W )
382,400	2,064E-5
382,500	2,113E-5
382,600	2,143E-5
382,700	2,203E-5
382,800	2,263E-5
382,900	2,323E-5
383,000	2,303E-5
383,100	2,284E-5
383,200	2,265E-5
383,300	2,246E-5
383,400	2,246E-5
383,500	2,216E-5
383,600	2,186E-5
383,700	2,156E-5
383,800	2,156E-5
383,900	2,156E-5
384,000	2,156E-5
384,100	2,156E-5
384,200	2,156E-5
384,300	2,126E-5
384,400	2,096E-5
384,500	2,066E-5
384,600	2,036E-5
384,700	2,006E-5
384,800	1,976E-5
384,900	1,946E-5
385,000	1,916E-5
385,100	1,916E-5
385,200	1,916E-5
385,300	1,916E-5
385,400	1,946E-5
385,500	1,976E-5
385,600	2,006E-5
385,700	2,036E-5
385,800	2,066E-5
385,900	2,096E-5
386,000	2,126E-5
386,100	2,156E-5
386,200	2,126E-5
386,300	2,066E-5
386,400	1,976E-5
386,500	1,886E-5
386,600	1,796E-5
386,700	1,707E-5
386,800	1,617E-5
386,900	1,527E-5
387,000	1,467E-5
387,100	1,467E-5
387,200	1,527E-5
387,300	1,557E-5
387,400	1,587E-5
387,500	1,617E-5
387,600	1,617E-5
387,700	1,617E-5
387,800	1,630E-5
387,900	1,613E-5
388,000	1,553E-5
388,100	1,523E-5
388,200	1,493E-5
388,300	1,463E-5
388,400	1,463E-5
388,500	1,476E-5
388,600	1,476E-5
388,700	1,463E-5
388,800	1,463E-5
388,900	1,493E-5
389,000	1,523E-5
389,100	1,553E-5
389,200	1,613E-5
389,300	1,630E-5
389,400	1,617E-5
389,500	1,617E-5
389,600	1,617E-5
389,700	1,587E-5
389,800	1,557E-5
389,900	1,497E-5
390,000	1,407E-5
390,100	1,377E-5
390,200	1,407E-5
390,300	1,407E-5
390,400	1,407E-5
390,500	1,377E-5
390,600	1,347E-5
390,700	1,377E-5
390,800	1,407E-5
390,900	1,377E-5
391,000	1,287E-5
391,100	1,228E-5
391,200	1,168E-5
391,300	1,138E-5
391,400	1,078E-5
391,500	9,880E-6
391,600	8,982E-6
391,700	8,683E-6
391,800	8,683E-6
391,900	8,982E-6
392,000	9,282E-6
392,100	9,880E-6
392,200	1,108E-5
392,300	1,228E-5
392,400	1,347E-5
392,500	1,437E-5
392,600	1,527E-5
392,700	1,587E-5
392,800	1,617E-5
392,900	1,617E-5
393,000	1,587E-5
393,100	1,527E-5
393,200	1,467E-5
393,300	1,407E-5
393,400	1,377E-5
393,500	1,317E-5
393,600	1,317E-5
393,700	1,317E-5
393,800	1,287E-5
393,900	1,317E-5
394,000	1,317E-5
394,100	1,317E-5
394,200	1,258E-5
394,300	1,258E-5
394,400	1,228E-5
394,500	1,198E-5
394,600	1,198E-5
394,700	1,168E-5
394,800	1,198E-5
394,900	1,198E-5
395,000	1,258E-5
395,100	1,287E-5
395,200	1,317E-5
395,300	1,317E-5
395,400	1,317E-5
395,500	1,317E-5
395,600	1,287E-5
395,700	1,317E-5
395,800	1,287E-5
395,900	1,258E-5
396,000	1,198E-5
396,100	1,168E-5
396,200	1,168E-5
396,300	1,138E-5
396,400	1,108E-5
396,500	1,048E-5
396,600	1,048E-5
396,700	1,048E-5
396,800	1,108E-5
396,900	1,198E-5
397,000	1,258E-5
397,100	1,377E-5
397,200	1,467E-5
397,300	1,572E-5
397,400	1,647E-5
397,500	1,707E-5
397,600	1,707E-5
397,700	1,636E-5
397,800	1,538E-5
397,900	1,388E-5
398,000	1,298E-5
398,100	1,163E-5
398,200	1,029E-5
398,300	9,089E-6
398,400	8,490E-6
398,500	8,298E-6
398,600	8,683E-6
398,700	9,581E-6
398,800	9,773E-6
398,900	1,054E-5
399,000	1,144E-5
399,100	1,234E-5
399,200	1,294E-5
399,300	1,384E-5
399,400	1,414E-5
399,500	1,414E-5
399,600	1,484E-5
399,700	1,527E-5
399,800	1,557E-5
399,900	1,587E-5
400,000	1,587E-5
400,100	1,557E-5
400,200	1,557E-5
400,300	1,557E-5
400,400	1,497E-5
400,500	1,407E-5
400,600	1,287E-5
400,700	1,138E-5
400,800	1,048E-5
400,900	9,282E-6
401,000	8,383E-6
401,100	7,186E-6
401,200	6,288E-6
401,300	5,988E-6
401,400	5,988E-6
401,500	6,288E-6
401,600	6,288E-6
401,700	6,886E-6
401,800	7,186E-6
401,900	8,084E-6
402,000	9,282E-6
402,100	9,880E-6
402,200	1,048E-5
402,300	1,138E-5
402,400	1,228E-5
402,500	1,258E-5
402,600	1,249E-5
402,700	1,183E-5
402,800	1,063E-5
402,900	1,003E-5
403,000	9,431E-6
403,100	8,234E-6
403,200	7,036E-6
403,300	6,437E-6
403,400	6,523E-6
403,500	6,886E-6
403,600	7,485E-6
403,700	7,699E-6
403,800	7,913E-6
403,900	8,811E-6
404,000	9,410E-6
404,100	9,346E-6
404,200	8,704E-6
404,300	8,405E-6
404,400	8,105E-6
404,500	7,592E-6
404,600	7,378E-6
404,700	6,779E-6
404,800	6,480E-6
404,900	6,544E-6
405,000	6,886E-6
405,100	6,587E-6
405,200	6,288E-6
405,300	6,587E-6
405,400	6,587E-6
405,500	6,587E-6
405,600	6,587E-6
405,700	6,886E-6
405,800	7,485E-6
405,900	8,683E-6
406,000	1,018E-5
406,100	1,108E-5
406,200	1,198E-5
406,300	1,247E-5
406,400	1,324E-5
406,500	1,354E-5
406,600	1,315E-5
406,700	1,219E-5
406,800	1,069E-5
406,900	9,495E-6
407,000	8,298E-6
407,100	7,507E-6
407,200	6,138E-6
407,300	5,240E-6
407,400	5,026E-6
407,500	5,389E-6
407,600	5,988E-6
407,700	6,886E-6
407,800	7,485E-6
407,900	7,998E-6
408,000	9,089E-6
408,100	9,987E-6
408,200	1,029E-5
408,300	9,987E-6
408,400	9,688E-6
408,500	9,089E-6
408,600	9,089E-6
408,700	9,175E-6
408,800	8,683E-6
408,900	7,785E-6
409,000	7,485E-6
409,100	7,485E-6
409,200	7,485E-6
409,300	7,186E-6
409,400	6,288E-6
409,500	5,689E-6
409,600	5,389E-6
409,700	5,347E-6
409,800	4,962E-6
409,900	4,897E-6
410,000	5,197E-6
410,100	6,095E-6
410,200	7,293E-6
410,300	8,191E-6
410,400	9,089E-6
410,500	1,003E-5
410,600	1,101E-5
410,700	1,157E-5
410,800	1,148E-5
410,900	1,089E-5
411,000	1,029E-5
411,100	9,688E-6
411,200	9,025E-6
411,300	8,554E-6
411,400	7,827E-6
411,500	6,993E-6
411,600	6,480E-6
411,700	6,480E-6
411,800	6,779E-6
411,900	6,779E-6
412,000	6,844E-6
412,100	6,715E-6
412,200	7,143E-6
412,300	7,785E-6
412,400	8,576E-6
412,500	9,068E-6
412,600	9,068E-6
412,700	9,667E-6
412,800	1,056E-5
412,900	1,146E-5
413,000	1,206E-5
413,100	1,296E-5
413,200	1,337E-5
413,300	1,377E-5
413,400	1,467E-5
413,500	1,527E-5
413,600	1,557E-5
413,700	1,587E-5
413,800	1,617E-5
413,900	1,617E-5
414,000	1,677E-5
414,100	1,737E-5
414,200	1,737E-5
414,300	1,737E-5
414,400	1,737E-5
414,500	1,737E-5
414,600	1,737E-5
414,700	1,707E-5
414,800	1,617E-5
414,900	1,527E-5
415,000	1,467E-5
415,100	1,407E-5
415,200	1,337E-5
415,300	1,238E-5
415,400	1,140E-5
415,500	1,099E-5
415,600	1,129E-5
415,700	1,159E-5
415,800	1,189E-5
415,900	1,219E-5
416,000	1,260E-5
416,100	1,358E-5
416,200	1,456E-5
416,300	1,527E-5
416,400	1,527E-5
416,500	1,497E-5
416,600	1,497E-5
416,700	1,484E-5
416,800	1,444E-5
416,900	1,384E-5
417,000	1,294E-5
417,100	1,174E-5
417,200	1,084E-5
417,300	1,046E-5
417,400	9,495E-6
417,500	8,426E-6
417,600	7,934E-6
417,700	7,335E-6
417,800	6,972E-6
417,900	7,186E-6
418,000	7,785E-6
418,100	7,870E-6
418,200	8,234E-6
418,300	9,132E-6
418,400	9,731E-6
418,500	1,033E-5
418,600	1,129E-5
418,700	1,198E-5
418,800	1,228E-5
418,900	1,302E-5
419,000	1,405E-5
419,100	1,495E-5
419,200	1,585E-5
419,300	1,675E-5
419,400	1,734E-5
419,500	1,794E-5
419,600	1,824E-5
419,700	1,839E-5
419,800	1,826E-5
419,900	1,796E-5
420,000	1,766E-5
420,100	1,707E-5
420,200	1,647E-5
420,300	1,574E-5
420,400	1,518E-5
420,500	1,476E-5
420,600	1,446E-5
420,700	1,386E-5
420,800	1,296E-5
420,900	1,266E-5
421,000	1,206E-5
421,100	1,129E-5
421,200	1,095E-5
421,300	1,018E-5
421,400	9,282E-6
421,500	8,683E-6
421,600	8,383E-6
421,700	7,720E-6
421,800	7,549E-6
421,900	8,041E-6
422,000	8,341E-6
422,100	9,239E-6
422,200	9,838E-6
422,300	1,074E-5
422,400	1,151E-5
422,500	1,234E-5
422,600	1,311E-5
422,700	1,322E-5
422,800	1,292E-5
422,900	1,232E-5
423,000	1,232E-5
423,100	1,172E-5
423,200	1,155E-5
423,300	1,108E-5
423,400	1,018E-5
423,500	9,880E-6
423,600	1,018E-5
423,700	1,018E-5
423,800	9,795E-6
423,900	9,709E-6
424,000	9,110E-6
424,100	9,025E-6
424,200	9,239E-6
424,300	8,875E-6
424,400	8,212E-6
424,500	7,913E-6
424,600	7,635E-6
424,700	7,357E-6
424,800	7,357E-6
424,900	7,143E-6
425,000	6,929E-6
425,100	6,993E-6
425,200	6,758E-6
425,300	6,758E-6
425,400	6,480E-6
425,500	6,202E-6
425,600	5,903E-6
425,700	5,603E-6
425,800	5,304E-6
425,900	5,004E-6
426,000	5,004E-6
426,100	4,406E-6
426,200	4,149E-6
426,300	3,892E-6
426,400	3,593E-6
426,500	2,994E-6
426,600	2,395E-6
426,700	1,796E-6
426,800	1,198E-6
426,900	8,982E-7
427,000	5,988E-7
427,100	2,994E-7
427,200	0,000
427,300	0,000
427,400	0,000
427,500	0,000
427,600	0,000
427,700	0,000
427,800	0,000
427,900	2,780E-7
428,000	5,347E-7
428,100	8,127E-7
428,200	1,091E-6
428,300	1,347E-6
428,400	1,903E-6
428,500	2,502E-6
428,600	3,101E-6
428,700	3,122E-6
428,800	3,144E-6
428,900	3,144E-6
429,000	3,165E-6
429,100	3,208E-6
429,200	2,951E-6
429,300	2,652E-6
429,400	2,352E-6
429,500	2,352E-6
429,600	2,352E-6
429,700	2,331E-6
429,800	2,545E-6
429,900	3,080E-6
430,000	3,379E-6
430,100	3,636E-6
430,200	3,892E-6
430,300	4,192E-6
430,400	4,512E-6
430,500	4,855E-6
430,600	4,641E-6
430,700	3,807E-6
430,800	3,208E-6
430,900	2,652E-6
431,000	2,395E-6
431,100	2,096E-6
431,200	2,053E-6
431,300	1,968E-6
431,400	2,502E-6
431,500	3,400E-6
431,600	4,234E-6
431,700	5,069E-6
431,800	5,325E-6
431,900	5,539E-6
432,000	5,240E-6
432,100	5,282E-6
432,200	4,748E-6
432,300	4,448E-6
432,400	4,448E-6
432,500	4,448E-6
432,600	4,726E-6
432,700	5,325E-6
432,800	6,266E-6
432,900	6,822E-6
433,000	7,635E-6
433,100	8,148E-6
433,200	8,341E-6
433,300	8,897E-6
433,400	9,859E-6
433,500	1,014E-5
433,600	1,033E-5
433,700	1,033E-5
433,800	1,024E-5
433,900	9,966E-6
434,000	9,773E-6
434,100	9,153E-6
434,200	8,191E-6
434,300	7,699E-6
434,400	7,207E-6
434,500	7,293E-6
434,600	7,656E-6
434,700	8,490E-6
434,800	9,324E-6
434,900	1,022E-5
435,000	1,106E-5
435,100	1,170E-5
435,200	1,275E-5
435,300	1,334E-5
435,400	1,345E-5
435,500	1,328E-5
435,600	1,311E-5
435,700	1,264E-5
435,800	1,208E-5
435,900	1,166E-5
436,000	1,082E-5
436,100	1,031E-5
436,200	1,009E-5
436,300	9,709E-6
436,400	9,110E-6
436,500	8,811E-6
436,600	8,255E-6
436,700	7,977E-6
436,800	7,421E-6
436,900	6,651E-6
437,000	6,202E-6
437,100	6,202E-6
437,200	6,694E-6
437,300	7,464E-6
437,400	8,448E-6
437,500	9,004E-6
437,600	9,838E-6
437,700	1,035E-5
437,800	1,035E-5
437,900	9,838E-6
438,000	9,046E-6
438,100	7,977E-6
438,200	7,271E-6
438,300	6,651E-6
438,400	6,031E-6
438,500	6,116E-6
438,600	6,394E-6
438,700	6,908E-6
438,800	7,143E-6
438,900	7,100E-6
439,000	6,544E-6
439,100	6,330E-6
439,200	6,394E-6
439,300	6,116E-6
439,400	5,838E-6
439,500	5,753E-6
439,600	6,202E-6
439,700	7,186E-6
439,800	8,576E-6
439,900	9,816E-6
440,000	1,048E-5
440,100	1,084E-5
440,200	1,112E-5
440,300	1,086E-5
440,400	1,035E-5
440,500	9,367E-6
440,600	8,298E-6
440,700	7,057E-6
440,800	6,394E-6
440,900	6,095E-6
441,000	5,881E-6
441,100	6,223E-6
441,200	6,223E-6
441,300	6,694E-6
441,400	7,207E-6
441,500	7,485E-6
441,600	7,164E-6
441,700	6,779E-6
441,800	6,715E-6
441,900	6,159E-6
442,000	5,903E-6
442,100	5,389E-6
442,200	4,833E-6
442,300	4,897E-6
442,400	5,282E-6
442,500	5,603E-6
442,600	5,282E-6
442,700	5,240E-6
442,800	5,240E-6
442,900	4,983E-6
443,000	4,705E-6
443,100	4,085E-6
443,200	3,700E-6
443,300	3,379E-6
443,400	3,379E-6
443,500	3,422E-6
443,600	3,465E-6
443,700	3,721E-6
443,800	3,956E-6
443,900	3,935E-6
444,000	3,422E-6
444,100	2,909E-6
444,200	2,395E-6
444,300	1,839E-6
444,400	1,283E-6
444,500	1,048E-6
444,600	8,341E-7
444,700	8,554E-7
444,800	1,133E-6
444,900	1,411E-6
445,000	1,690E-6
445,100	1,968E-6
445,200	2,246E-6
445,300	1,968E-6
445,400	1,668E-6
445,500	1,390E-6
445,600	1,112E-6
445,700	8,341E-7
445,800	5,560E-7
445,900	2,780E-7
446,000	0,000
446,100	0,000
446,200	2,780E-7
446,300	5,560E-7
446,400	8,554E-7
446,500	1,155E-6
446,600	1,454E-6
446,700	1,732E-6
446,800	2,010E-6
446,900	2,288E-6
447,000	2,010E-6
447,100	1,989E-6
447,200	1,968E-6
447,300	1,968E-6
447,400	1,968E-6
447,500	1,989E-6
447,600	2,267E-6
447,700	2,545E-6
447,800	3,101E-6
447,900	3,101E-6
448,000	3,101E-6
448,100	3,080E-6
448,200	3,058E-6
448,300	3,037E-6
448,400	2,481E-6
448,500	1,925E-6
448,600	1,369E-6
448,700	1,112E-6
448,800	8,341E-7
448,900	5,560E-7
449,000	2,780E-7
449,100	0,000
449,200	0,000
449,300	0,000
449,400	0,000
449,500	0,000
449,600	0,000
449,700	0,000
449,800	0,000
449,900	0,000
450,000	0,000
450,100	0,000
450,200	0,000
450,300	0,000
450,400	0,000
450,500	0,000
450,600	0,000
450,700	0,000
450,800	0,000
450,900	0,000
451,000	0,000
451,100	0,000
451,200	0,000
451,300	0,000
451,400	0,000
451,500	0,000
451,600	0,000
451,700	0,000
451,800	0,000
451,900	0,000
452,000	0,000
452,100	0,000
452,200	2,566E-7
452,300	5,347E-7
452,400	8,341E-7
452,500	1,112E-6
452,600	1,369E-6
452,700	1,625E-6
452,800	1,903E-6
452,900	2,181E-6
453,000	1,925E-6
453,100	1,647E-6
453,200	1,347E-6
453,300	1,069E-6
453,400	8,127E-7
453,500	5,560E-7
453,600	2,780E-7
453,700	0,000
453,800	0,000
453,900	0,000
454,000	0,000
454,100	0,000
454,200	0,000
454,300	0,000
454,400	0,000
454,500	2,780E-7
454,600	7,913E-7
454,700	1,347E-6
454,800	1,946E-6
454,900	2,502E-6
455,000	3,058E-6
455,100	3,614E-6
455,200	4,128E-6
455,300	4,106E-6
455,400	3,593E-6
455,500	3,037E-6
455,600	2,438E-6
455,700	1,882E-6
456,200	1,326E-6
456,300	7,699E-7
456,400	2,566E-7
456,500	2,994E-7
456,600	5,774E-7
456,700	8,341E-7
456,800	1,091E-6
457,300	1,369E-6
457,400	1,668E-6
457,500	1,946E-6
457,600	2,224E-6
457,700	1,925E-6
457,800	1,647E-6
457,900	1,390E-6
458,000	1,133E-6
458,100	8,554E-7
458,200	5,560E-7
458,300	2,780E-7
458,400	0,000
458,500	0,000
458,600	0,000
458,700	0,000
458,800	0,000
458,900	0,000
459,000	0,000
459,100	0,000
459,200	0,000
459,300	0,000
459,400	0,000
459,500	2,994E-7
459,600	5,988E-7
459,700	8,768E-7
459,800	1,133E-6
459,900	1,411E-6
460,000	1,690E-6
460,100	1,946E-6
460,200	2,224E-6
460,300	1,925E-6
460,400	1,625E-6
460,500	1,347E-6
460,600	1,091E-6
460,700	8,127E-7
460,800	5,347E-7
460,900	2,780E-7
461,000	0,000
461,100	0,000
461,200	2,566E-7
461,300	5,133E-7
461,400	7,699E-7
461,500	1,027E-6
461,600	1,283E-6
461,700	1,796E-6
461,800	2,310E-6
461,900	2,866E-6
462,000	2,909E-6
462,100	2,930E-6
462,200	3,187E-6
462,300	3,443E-6
462,400	3,956E-6
462,500	3,956E-6
462,600	3,956E-6
462,700	3,914E-6
462,800	4,384E-6
462,900	4,940E-6
463,000	5,261E-6
463,100	5,774E-6
463,200	5,838E-6
463,300	6,223E-6
463,400	6,544E-6
463,500	6,865E-6
463,600	6,694E-6
463,700	6,416E-6
463,800	5,838E-6
463,900	4,812E-6
464,000	4,234E-6
464,100	3,849E-6
464,200	3,849E-6
464,300	3,849E-6
464,400	4,021E-6
464,500	4,234E-6
464,600	4,812E-6
464,700	5,710E-6
464,800	6,009E-6
464,900	5,753E-6
465,000	4,919E-6
465,100	4,085E-6
465,200	3,315E-6
465,300	2,545E-6
465,400	1,968E-6
465,500	1,326E-6
465,600	1,048E-6
465,700	1,347E-6
465,800	1,861E-6
465,900	2,417E-6
466,000	2,973E-6
466,100	3,486E-6
466,200	3,486E-6
466,300	3,486E-6
466,400	3,465E-6
466,500	3,165E-6
466,600	2,909E-6
466,700	2,630E-6
466,800	2,352E-6
466,900	2,096E-6
467,000	2,096E-6
467,100	2,096E-6
467,200	2,096E-6
467,300	1,839E-6
467,400	1,583E-6
467,500	1,305E-6
467,600	1,027E-6
467,700	7,699E-7
467,800	5,133E-7
467,900	5,133E-7
468,000	5,347E-7
468,100	8,127E-7
468,200	1,069E-6
468,300	1,583E-6
468,400	2,417E-6
468,500	3,251E-6
468,600	4,277E-6
468,700	5,047E-6
468,800	5,796E-6
468,900	6,801E-6
469,000	7,827E-6
469,100	8,426E-6
469,200	8,426E-6
469,300	8,362E-6
469,400	7,891E-6
469,500	7,143E-6
469,600	6,672E-6
469,700	5,667E-6
469,800	4,641E-6
469,900	4,085E-6
470,000	3,807E-6
470,100	3,550E-6
470,200	3,764E-6
470,300	4,256E-6
470,400	4,213E-6
470,500	4,448E-6
470,600	4,705E-6
470,700	4,662E-6
470,800	4,662E-6
470,900	4,748E-6
471,000	4,256E-6
471,100	3,743E-6
471,200	3,486E-6
471,300	3,229E-6
471,400	3,229E-6
471,500	2,994E-6
471,600	2,716E-6
471,700	2,374E-6
471,800	2,352E-6
471,900	2,352E-6
472,000	2,352E-6
472,100	2,352E-6
472,200	1,839E-6
472,300	1,561E-6
472,400	1,540E-6
472,500	1,540E-6
472,600	1,540E-6
472,700	1,540E-6
472,800	1,540E-6
472,900	1,540E-6
473,000	1,796E-6
473,100	2,074E-6
473,200	1,818E-6
473,300	1,561E-6
473,400	1,305E-6
473,500	1,305E-6
473,600	1,305E-6
473,700	1,305E-6
473,800	1,305E-6
473,900	1,283E-6
474,000	1,540E-6
474,100	1,796E-6
474,200	2,053E-6
474,300	1,796E-6
474,400	1,540E-6
474,500	1,540E-6
474,600	1,540E-6
474,700	1,839E-6
474,800	2,139E-6
474,900	2,395E-6
475,000	2,652E-6
475,100	3,165E-6
475,200	3,678E-6
475,300	3,678E-6
475,400	3,678E-6
475,500	3,122E-6
475,600	2,566E-6
475,700	2,053E-6
475,800	1,540E-6
475,900	1,027E-6
476,000	5,133E-7
476,100	2,566E-7
476,200	0,000
476,300	0,000
476,400	0,000
476,500	0,000
476,600	0,000
476,700	0,000
476,800	0,000
476,900	0,000
477,000	0,000
477,100	0,000
477,200	0,000
477,300	0,000
477,400	0,000
477,500	0,000
477,600	0,000
477,700	0,000
477,800	0,000
477,900	2,566E-7
478,000	5,133E-7
478,100	7,699E-7
478,200	1,048E-6
478,300	1,326E-6
478,400	1,583E-6
478,500	1,839E-6
478,600	2,096E-6
478,700	2,096E-6
478,800	2,117E-6
478,900	2,139E-6
479,000	2,117E-6
479,100	2,096E-6
479,200	2,096E-6
479,300	2,096E-6
479,400	2,096E-6
479,500	1,839E-6
479,600	1,561E-6
479,700	1,283E-6
479,800	1,027E-6
479,900	7,699E-7
480,000	5,133E-7
480,100	2,566E-7
480,200	0,000
480,800	0,000
481,550	0,000
481,650	0,000
481,750	0,000
482,250	0,000
482,350	0,000
482,450	0,000
483,050	0,000
483,800	0,000
483,900	0,000
484,000	0,000
484,500	0,000
484,600	0,000
484,700	0,000
484,800	0,000
485,800	0,000
485,900	0,000
486,000	0,000
486,100	0,000
486,200	0,000
486,300	2,566E-7
486,400	5,133E-7
487,400	7,699E-7
487,500	1,048E-6
487,600	1,326E-6
487,700	1,583E-6
487,800	1,839E-6
487,900	2,096E-6
488,000	1,839E-6
488,100	1,583E-6
488,200	1,326E-6
488,300	1,048E-6
488,400	7,699E-7
488,500	5,133E-7
488,600	2,566E-7
488,700	0,000
488,800	0,000
488,900	0,000
489,000	0,000
489,100	0,000
489,200	0,000
489,300	0,000
489,400	0,000
489,500	0,000
489,600	0,000
489,700	0,000
489,800	0,000
489,900	0,000
490,000	0,000
490,100	0,000
490,200	0,000
490,300	0,000
490,400	0,000
490,500	0,000
490,600	0,000
490,700	0,000
490,800	0,000
490,900	0,000
491,000	0,000
491,100	0,000
491,200	0,000
491,300	0,000
491,400	0,000
491,500	0,000
491,600	0,000
491,700	0,000
491,800	0,000
491,900	0,000
492,000	0,000
492,100	0,000
492,200	0,000
492,300	0,000
492,400	0,000
492,500	0,000
492,600	0,000
492,700	0,000
492,800	0,000
492,900	0,000
493,000	0,000
493,100	0,000
493,200	0,000
493,300	0,000
493,400	0,000
493,500	0,000
493,600	0,000
493,700	0,000
493,800	0,000
493,900	0,000
494,000	0,000
494,100	0,000
494,850	0,000
495,450	0,000
495,550	0,000
495,650	0,000
495,750	0,000
495,850	0,000
495,950	0,000
496,700	0,000
497,300	0,000
497,400	0,000
497,500	0,000
497,600	0,000
498,100	0,000
498,200	0,000
498,300	0,000
498,400	0,000
498,500	0,000
498,600	0,000
498,700	0,000
499,200	0,000
499,300	0,000
499,400	0,000
499,500	0,000
500,000	0,000
500,100	0,000
500,200	0,000
500,300	0,000
500,400	0,000
500,500	0,000
500,600	0,000
501,100	0,000
501,200	0,000
501,300	0,000
501,400	0,000
501,500	0,000
501,600	0,000
501,700	0,000
501,800	0,000
501,900	0,000
502,000	2,566E-7
502,100	5,133E-7
502,200	7,699E-7
502,300	1,027E-6
502,400	1,283E-6
502,500	1,540E-6
502,600	1,796E-6
502,700	2,310E-6
502,800	2,310E-6
502,900	2,310E-6
503,000	2,310E-6
503,100	2,310E-6
503,200	2,053E-6
503,300	1,796E-6
503,400	1,540E-6
503,750	1,027E-6
503,850	7,699E-7
503,950	5,133E-7
504,050	2,566E-7
504,150	0,000
504,250	0,000
504,350	0,000
504,700	0,000
504,800	0,000
504,900	0,000
505,000	0,000
505,100	0,000
505,200	0,000
505,300	0,000
505,400	0,000
505,500	0,000
505,600	0,000
505,700	0,000
505,800	0,000
505,900	0,000
506,000	0,000
506,100	0,000
506,200	0,000
506,300	0,000
506,400	0,000
506,500	0,000
506,600	0,000
506,700	0,000
506,800	0,000
506,900	0,000
507,000	0,000
507,100	0,000
507,200	0,000
507,300	0,000
507,400	0,000
507,500	0,000
507,600	0,000
507,700	0,000
507,800	0,000
507,900	0,000
508,000	0,000
508,100	0,000
508,200	0,000
508,300	0,000
509,700	0,000
509,800	0,000
509,900	0,000
510,000	0,000
510,100	0,000
510,200	0,000
510,300	0,000
511,700	0,000
511,800	0,000
511,900	0,000
512,000	2,566E-7
512,100	2,566E-7
512,200	2,566E-7
512,300	2,566E-7
512,400	2,566E-7
512,500	2,566E-7
513,250	2,566E-7
513,350	2,566E-7
513,450	2,566E-7
513,550	5,133E-7
513,650	7,699E-7
513,750	1,027E-6
513,850	1,262E-6
514,600	1,262E-6
515,000	1,262E-6
515,100	1,518E-6
515,200	1,518E-6
515,300	1,518E-6
515,400	1,518E-6
515,500	1,518E-6
515,600	1,796E-6
516,000	2,310E-6
516,100	2,566E-6
516,200	2,566E-6
516,300	2,566E-6
516,400	2,566E-6
516,500	2,566E-6
516,600	2,566E-6
516,700	2,053E-6
516,800	1,540E-6
516,900	1,283E-6
517,000	1,027E-6
517,100	7,699E-7
517,200	7,699E-7
517,300	7,699E-7
517,400	7,699E-7
517,500	1,027E-6
517,600	1,283E-6
517,700	1,540E-6
517,800	1,796E-6
517,900	2,053E-6
518,000	1,796E-6
518,100	1,540E-6
518,200	1,283E-6
518,300	1,027E-6
518,400	7,699E-7
518,500	5,133E-7
519,300	2,566E-7
519,400	0,000
519,500	0,000
519,600	0,000
519,700	0,000
519,800	0,000
519,900	0,000
520,700	0,000
520,800	0,000
520,900	0,000
521,000	0,000
521,100	0,000
521,200	0,000
523,250	0,000
523,350	0,000
523,450	0,000
523,550	0,000
524,550	0,000
524,650	0,000
524,750	0,000
526,800	0,000
526,900	0,000
527,000	0,000
529,550	0,000
530,550	0,000
530,650	0,000
531,300	0,000
531,400	0,000
531,500	0,000
531,600	0,000
534,150	0,000
534,250	0,000
534,350	0,000
535,000	0,000
535,100	0,000
535,200	0,000
535,300	0,000
535,400	0,000
535,500	0,000
535,600	0,000
535,700	0,000
535,800	0,000
535,900	0,000
536,000	0,000
536,100	0,000
536,200	0,000
536,300	0,000
536,400	0,000
536,500	0,000
536,600	0,000
536,700	0,000
536,800	2,566E-7
536,900	7,699E-7
537,000	1,283E-6
537,100	1,796E-6
537,200	2,310E-6
537,300	2,823E-6
537,400	3,336E-6
537,500	3,849E-6
537,600	3,849E-6
537,700	3,336E-6
538,600	2,823E-6
538,700	2,310E-6
538,800	1,796E-6
538,900	1,283E-6
539,000	7,699E-7
539,100	2,566E-7
539,200	0,000
540,100	0,000
540,200	0,000
540,300	0,000
540,400	0,000
540,500	0,000
540,600	0,000
541,500	0,000
541,600	0,000
541,700	0,000
541,800	0,000
541,900	0,000
542,000	0,000
542,100	0,000
543,000	0,000
543,100	0,000
543,600	0,000
543,700	0,000
543,800	0,000
543,900	0,000
544,000	0,000
544,100	0,000
544,200	0,000
544,700	0,000
544,800	0,000
544,900	0,000
545,000	0,000
545,100	0,000
545,850	0,000
545,950	0,000
546,050	0,000
546,150	0,000
546,250	0,000
546,350	0,000
546,450	0,000
547,200	0,000
547,300	0,000
547,400	0,000
547,500	0,000
548,700	0,000
548,800	0,000
548,900	0,000
549,000	0,000
549,100	0,000
549,450	0,000
549,650	0,000
550,850	0,000
550,950	0,000
551,050	0,000
551,150	0,000
551,300	0,000
551,650	0,000
552,500	0,000
552,600	0,000
552,700	0,000
552,800	0,000
552,900	0,000
562,200	0,000
562,300	0,000
563,050	0,000
563,150	0,000
569,750	0,000
569,850	0,000
569,950	0,000
579,200	0,000
586,300	0,000
586,400	0,000
593,100	0,000
