Qcold  Pump, Run #1
Time ( s )	Energy ( J )
166,950	159,956
167,050	159,956
167,150	159,956
167,250	159,956
167,350	159,956
167,450	159,956
167,550	159,956
167,650	159,956
167,750	159,956
167,850	159,956
167,950	159,956
168,050	159,956
168,150	159,956
168,250	159,956
168,350	159,956
168,450	159,956
168,550	159,956
168,650	159,956
168,750	159,956
168,850	159,956
168,950	159,956
169,050	159,956
169,150	159,956
169,250	159,956
169,350	159,956
169,450	159,956
169,550	159,956
169,650	159,956
169,750	159,956
169,850	159,956
169,950	159,956
170,050	159,956
170,150	159,956
170,250	159,956
170,350	159,956
170,450	159,956
170,550	159,956
170,650	159,956
170,750	159,956
170,850	159,956
170,950	159,956
171,050	159,956
171,150	159,956
171,250	159,956
171,350	159,956
171,450	159,956
171,550	159,956
171,650	159,956
171,750	159,956
171,850	159,956
171,950	159,956
172,050	159,956
172,150	159,956
172,250	159,956
172,350	159,956
172,450	159,956
172,550	159,956
172,650	159,956
172,750	159,956
172,850	159,956
172,950	159,956
173,050	159,956
